node,intensity
368004429,243.3018624206833
368032618,853.9701610987028
368032949,641.4463743013573
368032950,626.8108875299795
368032952,510.5858970626478
368032953,498.06996384600916
368032954,446.816959357186
368032955,509.96635593953346
368032956,596.0932863950313
368032957,582.0122366962031
368032958,708.7328040709683
368032959,760.3278884941678
368032964,823.8321601254521
368032970,909.5796132594576
368032972,927.1626832790182
368036215,1113.42341080694
368277874,1164.6632973242217
368321706,352.8683222986008
368321721,285.8801227117581
368321740,300.3759691564161
368321748,289.9241571097409
368321754,301.8955800205253
368321756,273.5695069690401
368321769,305.7442980803662
368321789,419.42023374564076
368321792,418.6889304490416
368321808,297.3522915815909
368321812,424.2887362405704
368321818,426.480604657548
368321824,419.1408425313287
368321826,420.7102240405904
368321828,421.7486278155539
368321841,419.5997224037662
368321843,423.25126230906096
368321853,418.65092023056184
368321861,434.42441529075484
368321867,299.41053990237845
368337876,629.7310836414102
368337882,629.7481199518647
368337888,622.4555802577419
368337892,630.0544292621984
368337895,630.4673263989255
368337896,631.216838309972
368337899,641.9174984731266
368337903,632.5772670640106
368337905,621.8999932058841
368337909,617.7868809771176
368337912,618.905043935293
368337914,626.3846359853736
368337915,623.1403368011566
368337917,623.8689757027482
368337923,623.4692938872586
368337924,632.0938625423321
368337931,638.2630617083277
368365735,189.5344077681904
368365736,189.69753248698015
368365737,190.6692918171741
368365740,190.91442655498918
368365742,190.52604852482636
368365744,189.49134581108046
368365745,189.75375610606315
368365746,189.3805019757246
368366957,180.9854227810532
368366958,182.97153053781756
368366959,183.08127166250378
368366960,181.8155156783101
368366961,181.65184330780022
368366963,181.79183358961276
368366966,182.3332853281369
368366968,182.62278643714725
368366969,182.64940135269276
368366970,182.7498395054548
368366972,182.20021734717983
368366973,181.85717219800557
368366978,176.41129527840445
368367375,176.91813039664473
368367377,176.55595884194602
368367378,177.21981078007263
368367380,177.92683178219323
368367381,177.390453189536
368367382,176.9360505026492
368367383,176.7451400743246
368367384,176.3941493498449
369648718,590.0313719130078
369652666,666.9028165778598
369652668,674.7690839142903
369652669,670.8175822213138
369652670,675.2366070985155
369652674,686.9048336178537
369652761,671.558479226508
369652775,667.2638602147746
369657357,649.8099116786223
369657358,648.4561763758228
369657361,652.0425307427685
369657362,652.9233795555285
369657363,658.2051408401583
369657527,650.3864837050592
369658936,409.9766621171508
369658941,390.09733268923026
369660970,421.0186421544343
369660973,425.328809973452
369660977,408.0907673448174
369660983,451.3874920861747
369660986,426.86379339678734
369660987,450.81094449591694
369660993,443.5255688325319
369660995,426.1503707387909
369660999,443.74790914173326
369661000,460.9802953106842
369661003,466.5231170600209
369661030,469.33107422978316
369661031,469.0152883309478
369661048,409.21513316276105
369661054,450.57162766384107
369661056,424.4641302192898
369661057,404.42599106824605
369661599,425.6206242939598
369661823,996.0249288530048
369692620,182.37027952758893
369692622,183.34694081661362
390741341,823.1604798683954
390741342,812.324244094966
390743067,819.7572016055527
390743164,838.6746851755211
390744706,469.9909930412932
390745451,870.489574329883
390745454,880.3159442234327
390745538,889.271794206253
390745647,874.7864747936023
390745873,876.7481216067113
390746308,806.6853399824462
390746335,861.3931121211921
390751352,859.3492973830247
390751694,853.9597920138486
390751716,861.5249077405105
390752020,865.9254549323838
390752023,842.8228390976632
390752024,835.2474604775167
390752314,801.0518180074073
390752508,853.2920626672126
390753037,856.9517708236941
390753102,843.5081312016383
390753430,846.0900675796431
390753446,868.6861716991982
390753505,870.6637624762054
390753723,873.2832503136976
390760329,77.54612793873278
390760333,397.38701835660686
390760334,397.39921468067104
390760358,133.09339094011094
390774312,200.44689542768435
390774322,228.88884648839576
390774324,245.81780272302092
390774733,884.8280742014455
390774734,979.2793593912608
390774759,904.4606518956225
390774760,888.1139353532998
390788554,801.620174525761
390788558,812.0447600780316
390791244,737.9823964823961
390809471,878.5676120111797
390810934,835.4027846445869
390813960,864.6599609794437
390813972,852.838086747056
390816687,914.1590806848283
390818899,887.1289802070477
390818901,881.8488759950037
390818951,913.7993444297841
390820165,965.5218154054904
390820464,942.6386425627006
390821739,904.9261965566164
390823321,932.4364719507608
390823927,928.7103708007593
390824706,764.6389034234306
390825408,756.2947421470213
390825554,757.216564630119
390825949,830.3951341185929
390825953,830.1754499354669
390825955,814.5834265149251
390826324,870.8252740444653
390826352,855.4076627166247
390826355,847.2007371721527
390826740,798.8476436169817
390826804,790.0872479172441
390826806,788.6456342028276
390826808,786.2367256121577
390826810,787.432951159189
390826867,747.265907236921
390826869,761.5084664203811
390826883,783.3241486850832
390827030,749.273288084578
390827218,740.8465124642751
390827228,701.3278340875377
390828260,684.8432066093786
390828661,733.4755935254144
390828702,678.4906411525351
390828703,700.680881060827
390828897,765.7149119168347
390829222,752.830364431528
390829312,748.2929598028704
390829595,741.5737494658388
390829627,741.4386440978938
390829671,708.0256545427291
390829684,711.6408629739996
390830060,889.5799564471755
390830101,865.7708586193869
390830512,853.2619052402338
390830647,869.5686698107139
390830875,863.5696223800685
390831016,824.4658114883405
390831019,815.2326498559272
390831026,836.9758822206733
390831509,670.2215461886884
390831510,683.8753166376048
390831524,657.1740765920325
390831567,739.8143702596916
390831569,753.4832998956363
390831571,769.018788102623
390831573,774.1850058995087
390831588,758.6742044270803
390831607,774.8968810284688
390831968,781.3972251450776
390832063,772.6898076608708
390832068,796.2397332600843
390832131,780.416918497698
390832179,788.0343539078384
390832483,769.3939942254297
390832500,780.700206515013
390832692,810.3556465106143
390833061,866.0275396793047
390833100,847.3289601835339
390833102,851.4023429227424
390833103,852.037368223751
390833148,868.8179151496633
390833164,892.1010782792908
391644057,1006.0429194552598
391644367,1015.6195488852984
391644376,1017.2183792643691
391644787,551.6732931796582
391644790,554.1449031054864
391644791,564.9165916455887
391644802,572.4157942714885
391644823,711.7836203830037
391645047,697.2260179777423
391645050,698.5477655470187
391645052,702.0307156400447
391645055,702.5469027978044
391645148,550.8237864669131
391645172,558.3347567447455
391645173,561.1017384323995
391645174,575.9243772907463
391659118,388.3375987056045
391659121,388.29100589715154
391659126,387.9499708892163
391659163,387.92275549498584
391659165,387.4295178232744
391659174,387.4464179422574
391659178,386.9791442493102
391659183,387.23658091465484
391659190,388.0545049631943
391659192,388.0686179473265
391659198,388.26780955682665
391659206,388.4240644770197
391659213,388.0239648722317
391659219,387.77986158975796
391659223,388.42485942406444
391659225,388.3088745639533
391659226,388.3799131281845
391659227,388.4635768601061
391659230,388.4832940112447
391659232,388.445025826451
391659236,388.417302647263
391659239,388.3634699586053
391659242,388.3836946758562
391659244,388.3355475644537
391659246,388.37284996785945
391659254,388.1124667488566
391659267,388.2327515172501
391659270,388.304766742125
391659272,388.5651431812431
391659274,388.54336022863447
391659287,387.6308462055916
391659289,387.6020833034593
391659293,387.37488909404476
391659303,387.2518488786852
391659332,387.02284382744335
391659333,386.9401478811937
391659334,387.1741798113475
391659335,387.12201002799674
391660972,387.2436270705769
391661017,387.85870585978034
391661093,388.1735587194191
391661097,388.8152259417009
391661903,260.48179083348475
391661904,261.06989488754044
391661907,260.7872814837836
391661911,260.139163443742
391661919,257.58208523159504
391661925,260.7025534693364
391661936,391.4135822179229
391661938,391.10298394846313
391661939,390.72571114332203
391661940,391.5614191530748
391661976,391.8930718466998
391662251,389.9327054300423
391662287,390.3031379693136
391664082,392.11120562115605
391664389,388.40334987904913
391664392,387.5397652016887
391664395,387.0993446881677
391670760,391.70737718871504
391672192,384.23125803194165
391672194,384.3164906617975
391672506,380.25693510034006
391672508,380.0315073557816
391672525,380.1706985069894
391672828,379.87303531189076
391672829,379.8803092418174
391672833,379.9860340112331
391672834,380.0972156806724
391672836,380.35689728841913
391672847,380.53441416812353
391672869,379.91258348166616
391672870,379.8874157750861
391673504,382.8363297695858
391673506,382.20122555515803
391673507,381.89993901555926
391673836,380.6187933661611
391673840,380.4280237809237
391673844,383.29175525158166
391673848,382.69489752301484
391673851,381.6856475100571
391673854,381.2851684049035
391673861,380.567388802262
391673864,380.9613680339096
391673866,380.33331922884577
391673870,379.9352973116427
391673874,379.3644440908182
391673875,379.10318427142096
391673878,378.1879714468599
391674207,379.602907106137
391674208,379.5660907494949
391674224,377.89715030213995
392236573,707.5285578122865
392236645,1132.7272439285202
392236648,1177.4857607441834
392236760,716.791532767956
392236772,750.4200151259466
392236792,759.611745363041
392236825,1164.6347665184783
392236945,735.4847265203349
392236946,744.278070054152
392236950,735.991219183844
392237002,748.2376821180749
392237005,737.2574707268693
392237006,757.9496871731727
392237030,1149.807269333967
392237036,730.2034458468354
392237052,1128.7918045187828
392237053,1145.267239074723
392237110,1130.025988590916
392238973,1152.117720500255
392238974,1156.4777488400366
392238980,1177.9519696411728
392238983,1173.8633166753825
392238984,1134.9332469881388
392238986,1166.3974383588206
392238987,1129.1759688723669
392238988,1137.1413895874273
392238989,1124.5715211571826
392238990,1130.6576126730408
392238991,1126.6093201242684
392238992,1133.3309834905729
392238997,1045.8645335957674
392238998,1012.4757080741027
392238999,1046.6349488873188
392244709,767.403999447686
392244711,1111.9844872359129
392244719,1125.7618018826415
392244721,1028.9991809316928
392244722,1030.5883024976529
392244726,1035.4361645113618
392244727,1026.4802748238317
392244728,1018.4134758784651
392244737,1024.3477677533667
392244740,1031.9226450438273
392244742,1043.3440394293234
392244743,1028.9309339345489
392244745,1166.0745707904648
392244746,1162.1804214780673
392244752,1176.9445988416146
392244753,1035.3592904437699
392244754,1036.6238476150236
392244764,1120.8130548179092
392244766,1119.2803490439799
392244770,1123.9015493323475
392244774,1109.3007792718654
392244775,1112.200476945163
392244780,1026.0378508432195
392244786,1025.0423186499293
392244790,716.8372616762086
392244792,722.166666543624
392244793,744.3628904698548
392244796,804.3836559013617
392244797,815.1015822072209
392244798,748.39195891766
392244800,808.0743038071902
392244805,755.6847013346053
392244809,562.4250913674041
392244811,689.1341284241034
392244814,694.2256480009279
392244815,550.6248284497624
392244817,683.0458856973731
392244818,685.5893713043837
392244823,679.8037910091263
392244839,678.6069075116935
392244841,681.6133298988136
392246641,801.9634984895773
392247083,820.2895776450167
392247332,813.6926702635963
392283988,322.2361154454546
392283996,313.5219962982406
394528447,1151.5484688333954
394530890,1122.6209306212893
394530892,1124.1175414275217
415315696,190.09102300192387
416362565,234.5298444399889
416362567,233.40821735958394
419629658,97.48331803268768
419629664,98.08661902905969
420079860,171.9573780162637
420079862,972.4114167180659
420080075,101.47114884924606
420620190,399.4526667590159
420624014,405.42994628102525
420624106,406.6563239305191
420624129,405.1572119150272
420624166,405.2339665602618
420624175,405.30080826927156
420624177,404.81151481279267
420683967,81.93612219013048
420683972,99.27495952723989
420683975,88.03031268148649
420683976,100.59475624457865
420683977,99.81012151372856
420700246,139.7642128758588
420700253,142.47382977341312
420700268,153.43668815791975
422507398,532.182123944537
422508372,110.38056949420012
422508375,110.91474613153979
422508873,173.41802954198215
422509123,455.1809373594019
422509125,345.902470088829
422512423,624.8130777759915
422512425,622.3008053189059
422512435,628.155399079862
422512449,636.7428898039472
422512523,636.9067266998663
422512525,624.0086237605896
422512727,674.5925633168044
422512903,650.6817714324947
422512928,648.9492946866301
422512929,623.6135377922667
422512932,636.842217208769
422513527,109.13746066943092
428254905,90.10120080146842
428254934,103.68218051965376
428254962,193.4012036376521
428254982,113.15431051761325
428254990,98.73568409083154
428261644,206.45113036625233
428261645,205.18307621005582
428261646,206.39067301105806
428261647,206.88209107738848
428261648,208.66982472471375
428261911,186.06851184708717
428262066,253.22239287749082
428262067,246.61294688348855
428264329,207.44935680357366
428264332,207.4298922806314
428265086,206.29618679434145
428265091,210.00557539593805
428925576,101.47250112240337
428925608,97.40860637678446
428925616,104.05941291741719
428925660,688.9353604883827
428925664,683.6034900032537
429002799,294.1981686287018
429002800,293.6186531996921
429005419,213.79822250528795
429005438,229.9107135576859
429005440,230.0436647896874
429012116,261.14411560003754
429012126,260.7724805784354
429012135,209.8878680250316
429013675,227.44902138075707
429014477,213.37255166352767
429016990,215.19530789281387
429017739,207.47994352990756
429018871,229.87618084953914
429299084,212.69011819577
429299098,372.20697576164036
429299118,217.94360386213037
429831470,337.31710837320094
440971018,113.82908181781951
441419647,654.8120084476839
441419649,644.0104402736473
441419650,693.702427475265
441419658,705.0881243263793
441576827,840.8883011679122
448930818,733.2110751042251
448930849,546.9307338122875
449334206,113.11077975954187
450128238,1436.4776264128282
450128240,1409.6781550228475
450128241,1293.126853736981
450131125,1203.1898441205005
450140059,99.67400653686086
450140069,98.79212431929874
450173545,100.44610168551426
450176283,227.73133232357398
451005840,426.68762234911213
451005849,1245.1076909665132
451005851,1245.8070062756171
451005855,1266.3484609181787
451005860,1499.4979258283877
451005871,1489.532066822965
451005872,1551.5992787270332
451006547,1539.6101993562484
451009209,882.0662535695278
451009229,883.8231623401026
451009237,884.2771512993165
451009238,982.1234858650851
451017006,397.3233503005875
451018093,116.71614056588626
451018129,99.67156171815043
451018134,105.57589306673162
451018418,98.08764196970368
451018422,100.97934650259039
451018429,129.23595568416337
451018430,102.44347079575641
451018449,105.72606192369821
451018452,109.74604553967609
451018462,99.42837827653855
451019425,100.093161958001
451019427,99.53327747536389
451019433,96.95309140225329
451019441,95.78047831600401
451019451,94.15239089436258
451019454,93.31926197272205
451019465,97.03870335313138
451852130,93.48334421944914
454093530,209.18412320685687
454093550,159.78911128806354
454101185,855.9337062387164
454471965,510.9687969311338
454474755,327.5512057217315
454475133,343.09779965893296
454475143,344.6361555994428
454478697,365.80328904671717
454479190,385.1982000954454
454479199,365.86002001225626
454479210,365.9351674268269
454479259,369.0001786219842
454479261,370.15515711236714
454479263,375.2941296618593
454479267,384.8159134403124
454480105,388.9520583286181
454480109,386.66014515017696
454869207,276.6880630102728
454869234,268.77825060402694
454869241,293.648699768226
459825513,416.43886863026216
459825514,416.69259616751623
459825515,416.061779882921
459825516,415.7973210841792
461968962,358.61382506158935
462631223,413.2321459229358
462631224,408.423461080994
462653495,408.8375979987746
462653496,408.9884608868533
462653498,404.8982653733338
462689404,867.9165776166388
462703045,1727.2405037104854
462727000,1206.1195422829846
466249327,1105.2392642690452
469395739,977.7315171877689
469395741,1007.3203929565888
469395744,992.9071060607288
469395745,981.087297786241
469395748,1006.0384697773276
471843791,176.58905690296768
480163873,1066.3691676334154
480163876,1063.782869589944
480163879,1050.0253646379506
480163883,1031.7863994649572
500138152,417.4155826284747
500138182,496.45905796245165
500138213,349.70785013639585
500138225,352.6197613418417
500138280,353.4579201510864
500138367,520.0070183079027
500138443,525.335506005025
500138476,495.7380079079752
500138542,470.897222061276
500184852,482.8306646445422
500184912,466.7889425884679
500199641,503.7233710834179
500199644,505.7390054356667
500199676,500.0757698673881
500199677,496.8338906530461
500199686,488.92625974162263
500199692,508.8330260461404
500199717,495.61748395792637
500199802,507.7071789258288
500205450,507.30127297950855
500206968,494.57378640682174
500207552,475.0198597870721
500217718,460.5758073106415
500217731,460.01886179572824
500330978,460.043128111181
500331002,460.1293413845407
500331005,460.99352879678554
513920942,98.42971516296963
513920963,87.72100840181554
513948327,95.13111593042463
513948360,91.62636276028988
513948375,93.31279889168079
513948463,86.95941113229208
513948511,86.48310568096656
513948532,86.24880975824999
513948576,92.40438051144251
513948703,94.07630757586786
515146193,819.8482952126408
517664014,92.91351549609706
517664056,89.26116450092668
517664076,91.10102272654987
519380984,141.6935317267384
519723365,639.9819094752781
519723394,646.8453790958275
519723419,631.8919407784269
519723450,636.1725832125486
519723494,647.606411440827
519723518,653.2887375137681
519789848,1459.1269806528655
519826127,1324.8775488114552
519826142,1326.8960400291899
519826441,1063.2708546235206
519826601,1320.8550027448352
519826613,1321.0367168067992
519826912,913.4035021826081
519826927,926.6550454995973
519827028,917.1132533848343
519827086,868.0269460789093
519827160,863.8206430053418
519827170,890.6670642256001
519827190,964.4939447550558
519827215,1016.2001840918759
519827281,968.661268744915
519827703,1014.6127668834689
519827705,1287.1798538871792
519827784,1317.8441286088957
519984325,1320.7818025198528
519984327,1325.2625767342918
519984333,1270.5219294675167
519984335,1315.8240661078166
519984337,1260.4666728326813
519984346,1346.7328750125841
519984350,1307.8767481154564
520015020,916.9199845934421
520015109,916.7892395039031
520015158,940.951270752104
520092057,816.2414807505014
520092060,824.9209774717425
520092070,828.4505505066194
520092074,810.2675256576973
520092114,825.9513899404388
520092118,822.486378861332
520092129,846.2057873527177
520092130,835.7101118720398
520116651,1388.415665083991
520116691,1393.0860254318275
520116695,1396.4012240125096
520180350,921.2747862234103
520180363,941.6656460284801
520180368,937.5334912838763
520180394,926.9214728770102
520629324,997.9005213845844
520629336,995.4718398468628
520629357,1018.6249562770187
520629382,1024.4423820191498
520629393,1012.4515182883333
520629398,1016.0700460164411
520629435,1049.6324937644467
520698271,1090.5608815542003
520698279,1066.4034593572965
520698280,1071.1108188808923
520698286,1081.2377692010527
520698291,1095.1116106092586
520698303,1100.3508877246727
520698313,1099.5833009679698
520698322,1062.4152021902876
520698360,1116.0481951615732
520705264,1193.9735176647769
520705271,1161.6392545150288
520705291,1102.8286988249092
520705297,1159.5467991447354
520731514,1163.2846783712457
520731517,1184.0762484115394
520731552,1269.3037077893575
520731567,1391.3998306812996
520731658,1259.8197827749643
520731676,1187.6527519211534
520751562,1671.9366438317413
520751574,1866.2631916516386
520751602,1346.9176537487579
520751606,1371.2934721747756
520751650,1179.5421173066445
520751663,1503.1893513892508
520751664,1496.8535427904085
520753414,1488.0735736069762
520788937,1594.2430769265632
520788951,1584.1158817161179
521212391,1711.9596603301957
521212408,1787.2297622799417
521212418,1864.9361267415427
521212427,1866.862870708654
521212433,1169.1731343443532
521212436,1129.4047721926727
521212466,962.0021607252263
521212472,1073.0693657664738
521212481,1023.2210534548636
521212489,1242.8944401361057
521212491,1263.1382889775923
521212494,1294.0045900867897
521212521,1177.4917295118053
521212530,1176.715197048239
521212555,1208.6883801317956
521212597,1164.596298975991
521229043,992.3242650405615
521229053,1116.9530464070224
521229058,1075.1642796955869
521229059,1115.3584417155396
521229061,1063.3064950267058
521230481,1736.553928420465
521230482,1726.4588322494358
521230483,1704.6544902020535
521230484,1680.2824101478038
521230486,1740.5895209136495
521230488,1721.6548307216797
521230491,1809.4118426871275
521230492,1744.2953724829836
521230497,1706.8101608951315
521230502,1690.7025822849114
521230504,1743.0820208903767
521235823,1913.0377985698453
521235826,1890.486292205413
521235830,1886.9612325067762
521235832,1890.2712070114585
521235836,1877.6293342549839
521235882,1889.3310022589108
521235887,1922.562048956126
521235889,1908.105848719608
521235907,1841.551209084432
521235915,1851.3589040116237
521235919,1845.6922757475832
521235926,1853.2184354095605
521235928,1855.737781988183
521235951,1738.1912772607584
521235961,1719.6368207427652
521235970,1857.309808267118
521235972,1847.2694366023384
521235976,1853.0008250091773
521236002,1877.8822731143719
521236008,1875.0385450664137
521236011,1866.8267057406795
521236017,1879.655050186012
521236019,1877.2399452448167
521236021,1765.1858142301078
521244307,1350.3835950348262
521244369,1676.9179174710753
521244390,1219.598067277107
521244400,1172.4874660709875
521244442,1249.2242366408523
521251447,1368.1134081239513
521416491,1052.0839930915333
521416499,1054.7165450402904
521420438,1024.359770464105
521426316,1042.5958867149282
521469801,1003.1732710684403
521469826,1044.1441577763376
521472827,1067.6586730153979
521472853,1073.6163339367715
521472874,1057.988028087324
521472883,1060.5571336169085
521472898,1065.733225143515
521476150,1079.7889508692735
521476171,1062.3891614854253
521476622,1006.3503213794124
521482025,340.2463081261934
521482036,244.08043894118305
521482047,231.99696606556572
521482075,225.57643066458488
521482088,225.40676027941814
521482097,225.0517925046754
521482126,237.00374760293312
521482154,333.30711982692964
521482191,218.57005210071318
521482233,338.70435771264584
521482242,965.2577809394666
521482245,949.5044654784879
521482275,963.2388037276789
521482304,950.0543443129746
521494422,221.13336102944132
521494441,108.63716666812172
521494450,109.09978754674121
521494611,219.0034151566702
521494701,107.84406198366594
521494848,107.02936565848569
521494860,106.69577561880774
521494885,106.11747953812764
521494945,111.02781983672845
521494946,211.11245895467135
521494949,111.48519491652186
521494953,205.0436987689536
521494955,207.77161737902367
521494984,112.8091264017532
521494987,112.59352643797676
521495011,114.95236918370014
521495016,113.51096322404165
521495019,113.95740651001921
521495048,113.28992840625406
521495070,112.38893732522973
521495089,112.08836774240109
521495173,115.13991781404914
521495188,114.09261671301222
521495265,187.27756167319447
521495270,190.01302829482592
521495333,188.8512178020142
521495342,117.4733656753104
521495352,117.87025640733322
521495358,117.9929373063241
521495436,116.48480144104829
521495448,193.21098902433758
521495469,194.11158594332713
521495547,199.077707317583
521495555,196.16909679361584
521495942,191.70804335591822
521495989,206.13128053276253
521513400,1033.7906728298412
521513403,1036.2274795092756
521513407,1034.8642665079037
521513455,1148.7411952264245
521513459,1083.6411694951018
521513496,1017.0588313632164
521513499,302.5111125204541
521513562,1159.4132182525532
521513565,1169.7647991554143
521513592,1108.8396802952955
521513604,1016.7017487960567
521513653,104.08324771088137
521513671,103.4685371446384
521513686,189.37562910165175
521513688,188.3204479086933
521513691,103.86839201673884
521513692,103.72893223918362
521513695,103.93546585362252
521513711,104.6098483217412
521513714,104.79094144729326
521513730,104.77771639504547
521513755,189.16028858968983
521513803,105.38681283313277
521513812,104.70507702568644
521513853,192.28026644463586
521513855,316.3270912921882
521513866,319.43900447336216
521513873,194.76066989266903
521513875,190.53860259423283
521513878,191.61607309637782
521513882,190.26560456730942
521513884,193.09572883558235
521513918,193.62715074824115
521513924,191.12970272460515
521513937,192.81357564824503
521513942,105.42256492214116
521513943,105.76727937579189
523393101,436.89667565928505
523393108,821.7514417553746
523393122,434.3980393369314
523393131,436.214492809048
523393138,839.0718879243675
523425315,1225.2453726965266
523425321,1237.0149796171208
523425326,1192.6026642450627
523446427,644.2775955466329
523446468,591.5664901507172
523446470,601.0570503445927
523446472,668.0548626507081
523446473,677.1338609537064
523446476,607.2383552693727
523752265,437.24500320022844
523752271,435.4316083544858
523752291,434.36850722322134
523752295,436.2386210655958
523752303,438.3641089218595
523752354,433.158058820757
523752376,429.6167109415834
523752391,429.10406943325563
523752395,431.9635478208929
523752415,223.2574771542746
523752422,227.7728175846641
523752430,233.3673816014482
523752453,233.28809582495893
523752470,434.06201177865074
523752498,499.2822696980655
523752500,508.3823590102387
523752511,213.6184315419904
523752515,224.75134925187618
523752517,583.4334393521387
523752537,587.8221022671825
523752562,562.3942227340361
523752567,202.3987979018947
523752569,526.829247703449
523752574,532.4166309462966
523752577,572.9232770080163
523752586,541.995968334599
523752592,502.4509968295974
523752600,195.42036585903762
523752615,609.6009403043058
523752618,622.9310308268064
523752636,628.379872258496
523752691,678.6989639859894
523752726,702.9168944339517
523752728,726.1550243263367
523752772,687.9373029782536
523752799,676.6564399882005
523752835,731.7764076790532
523988018,673.8597703050558
524171698,611.7873684059274
524171701,618.9436779605093
524171709,605.1431208554711
524171720,607.3910124067079
525559705,352.40515590193326
526149538,86.85972224030748
526149596,93.55263174538484
526149921,97.43992384142679
527481028,417.7269508769612
527481041,414.90509569864844
527481204,720.5729109166156
527481219,717.6889869528353
527481235,710.737172164423
527481266,736.4342186864376
527481402,414.4922204975584
527481409,413.4346139759703
527481504,884.8829925739924
527481608,748.2456005643627
527481657,733.1300677639193
528604554,974.7466479074992
529443373,121.64424040100876
529672804,103.8970661027379
529672805,103.75989336352244
531283141,619.8532701528142
531283167,843.5625660819882
531283179,712.56107805639
531313512,1609.2576276367
531317242,1791.905655117576
531317294,1801.500392927982
531395740,1876.1489361679094
531451463,457.44740255639783
531451488,455.27457318163226
531691170,2031.5761548108937
531691177,1948.17572398097
531691201,1858.5562969672194
531691205,1858.3762872705895
531691206,1896.861962833242
531691216,2001.9030419120165
531691218,1916.513096792874
531691236,1968.150031425443
531691259,1892.4224664959997
531704405,783.3775466320302
533982150,602.237434500247
533993594,420.6660210260408
533993608,399.944114436816
533993618,413.802063189825
533993625,432.4140303818408
533993629,448.79132071978694
533993636,412.11723438022113
533993714,379.4639953789356
533995025,467.22382313623893
533995034,481.34107701020514
533995642,433.61733317272837
533995643,430.71201700165153
533995644,442.4030692499711
533996804,542.000052709906
533999412,1961.3768465443618
533999936,566.122217528465
533999941,565.6074831779318
533999957,572.6663641450115
533999997,563.1853824707827
534000007,585.9998558222679
534000013,584.803559100713
534000023,586.638491643897
534000045,569.0330821799888
534000061,558.6439858686635
534001956,630.8433423977007
534001958,633.8355046512996
534001959,632.3567844298411
534001962,629.2854277598075
534001963,633.2058146135672
534001966,631.681206248146
534001967,630.8307842242067
534001969,635.1851363824172
534002021,657.9326395820923
534002022,652.2413778825966
534002023,658.6758227991482
534003140,654.2402822453238
534003141,659.9977164599413
534004118,653.190859160094
534010204,634.3404359042853
534010225,633.0870090924942
534418266,548.8277441779998
534427871,1242.9456983014215
534427964,739.0681860365122
534633404,587.8286239427248
534633420,582.6406802243632
534633425,570.3465830064275
534633427,595.1393185098057
534633428,599.367137992053
534633430,650.2869228059606
534633446,635.1927985507928
534648559,1190.3820365675604
534648560,1149.4933724900309
534657502,1678.9562082096056
534658179,1219.1350341066236
534692107,1850.103845641136
534692108,1815.6656373399624
534710477,414.24389891963307
534714732,413.6219118247933
534719198,781.242951023969
534719202,849.1647586569023
534719203,856.511877627047
534719205,805.9946447790186
534719207,804.8985695409003
534719215,807.3720056078023
534865225,807.6989799893889
534865230,824.5806900378125
534865231,824.1933396574431
534875682,844.400910833718
534875683,774.8317806225576
534875688,789.7932440364903
534875738,783.7421771182924
534902956,1008.249614078415
534902968,1009.9400744738659
534902969,1005.5864722863723
534902988,1013.6811067955229
534904464,679.2985663058291
534909958,698.7379358381053
534909960,777.6464539550856
534909979,715.5916527473439
534914894,643.0166264309413
534916241,659.3684696004428
534919640,873.1064072525274
534923139,800.3510225436008
534923143,863.4128977197331
535116453,1100.3810441108117
535116479,1073.9631205070516
535238314,468.9560589108158
535238357,450.38582967583045
535238394,453.20710393538883
535238409,460.2938443112906
535252143,427.7028652405716
535252163,427.83678104286406
535252260,410.08014834960943
535252274,403.5396665380436
535252439,411.64012212686765
535252469,414.2530714701517
535252654,418.2281744798208
535252666,403.13695042981885
535252670,400.75045737474926
535252676,402.3644389759276
535252726,392.7428569470209
535252750,388.09974270211876
535252775,428.74149209749896
535252782,443.3227599784028
535252864,413.6789293955898
535253026,429.3575949517406
535253070,421.8839638691401
535256800,408.7732012944784
535256839,667.6616638765942
535256849,402.4669966822247
535256887,398.56732742632096
535261714,1019.1788758545923
535261717,1028.2711040282295
535261728,1019.2495616469116
535261745,1027.385644369171
535261755,1024.8736398995982
535261764,1043.0093625460108
535261776,1034.9494479325047
535261905,1017.2900852923256
535266435,1012.624612236854
535266459,1014.7519480733356
535267644,983.3497349145433
535269760,660.0069575684844
535269765,653.8296659018774
535270425,660.9175124920196
535270427,622.4958951581887
535270434,843.6126212252262
535270444,683.4642420840794
535273731,722.8303626272063
535273744,698.5534006328925
535273762,731.0069981280744
535273789,671.2563462120651
535275074,676.5469605785896
535275078,639.2577663271232
535275083,638.6067771661658
535275089,654.6787761380174
535277468,967.3293643899535
535277473,872.0888613733143
535277487,883.9826756028685
535282740,974.8083546955689
535284324,985.7895800346892
535284327,999.1411914043315
535284331,1002.7614439975498
535284339,990.8375403929381
535728477,357.2094951675215
536435067,713.4303407011763
536435237,687.3522329224678
536435254,684.4415506966654
549205332,664.7614541605628
549218285,1005.9110534655306
551219164,1048.7368454268947
552984404,109.06006109076583
552984409,126.767222587347
552984442,132.571267099854
552984450,121.49587405933882
552984470,116.63664723144127
552984485,116.8658371670169
552984521,135.103185763128
552984523,137.98354223613595
558750276,453.16858852914584
559195604,1125.0904249903188
559195609,1137.5807884083704
559833188,960.2180363591356
559833189,925.8933973229493
560005436,184.14080253786173
560005437,187.4157638791911
560005438,185.49005706095147
560005443,186.00010491523986
560005450,184.97610521220844
560005452,187.01562963791613
560005454,187.0887439934627
560005457,182.56903212808146
560005464,181.0624848532238
